Wall time,Step,Value
1554285742.2467253,1000,22.594999313354492
1554285833.6690469,2000,23.690000534057617
1554285922.2365403,3000,23.018999099731445
1554286020.297627,4000,23.608999252319336
1554286125.2649953,5000,23.155000686645508
1554286233.3869288,6000,23.71299934387207
1554286343.3050606,7000,23.805999755859375
1554286446.9559724,8000,22.815000534057617
1554286552.5725806,9000,23.135000228881836
1554286656.9854312,10000,23.14699935913086
1554286763.3600366,11000,22.9689998626709
1554286867.7808647,12000,23.19499969482422
1554286970.2226746,13000,22.488000869750977
1554287076.827663,14000,23.479999542236328
1554287179.7514944,15000,22.441999435424805
1554287281.3309205,16000,22.378999710083008
1554287388.1563203,17000,23.53499984741211
1554287492.1273515,18000,22.84000015258789
1554287599.26791,19000,23.7450008392334
1554287703.288808,20000,22.986000061035156
1554287812.1728613,21000,23.60099983215332
1554287917.848336,22000,22.829999923706055
1554288020.3104255,23000,22.266000747680664
1554288126.27211,24000,23.070999145507812
1554288230.6729925,25000,22.983999252319336
1554288334.9133048,26000,23.000999450683594
1554288441.5432274,27000,23.562000274658203
1554288546.9055395,28000,22.93199920654297
1554288649.8433337,29000,22.55900001525879
1554288753.0749846,30000,22.319000244140625
1554288860.5662353,31000,22.68899917602539
1554288967.5209994,32000,22.80699920654297
1554289074.644602,33000,22.891000747680664
1554289176.3137875,34000,21.554000854492188
1554289281.03878,35000,22.697999954223633
1554289384.5593429,36000,21.996999740600586
1554289490.2607474,37000,22.700000762939453
1554289596.7300997,38000,22.761999130249023
1554289700.2952163,39000,22.145999908447266
1554289807.438767,40000,23.077999114990234
1554289914.2262678,41000,23.170000076293945
1554290022.86881,42000,23.56999969482422
1554290131.0366216,43000,23.6299991607666
1554290234.8430924,44000,22.341999053955078
1554290340.5863862,45000,23.05500030517578
1554290448.7581868,46000,23.454999923706055
1554290556.501134,47000,22.834999084472656
1554290668.2184715,48000,23.361000061035156
1554290779.1523635,49000,22.701000213623047
1554290892.6725845,50000,22.42300033569336
1554291007.4129012,51000,22.864999771118164
1554291132.8480916,52000,22.70800018310547
1554291261.0387745,53000,23.027000427246094
1554291363.4911566,54000,21.687000274658203
1554291467.9756043,55000,21.913999557495117
1554291571.804239,56000,22.19300079345703
1554291708.03481,57000,22.90399932861328
1554291939.8063807,58000,23.290000915527344
1554292154.8813267,59000,22.648000717163086
1554292266.9283547,60000,23.333999633789062
1554292373.1410387,61000,22.604999542236328
1554292492.550651,62000,22.575000762939453
1554292638.175012,63000,22.996000289916992
1554292773.394378,64000,23.264999389648438
1554292909.0469208,65000,22.04800033569336
1554293100.3775125,66000,21.95599937438965
1554293287.6582234,67000,22.635000228881836
1554293477.8576586,68000,23.71500015258789
1554293658.5213752,69000,22.32900047302246
1554293853.9744308,70000,23.108999252319336
1554294024.5920103,71000,23.006000518798828
1554294208.7492218,72000,22.909000396728516
1554294419.6304169,73000,23.548999786376953
1554294620.394065,74000,22.93600082397461
1554294803.2210915,75000,22.961999893188477
1554294907.8194728,76000,22.66699981689453
1554295012.470993,77000,22.562999725341797
1554295116.9536572,78000,22.87700080871582
1554295221.0423734,79000,22.49799919128418
1554295325.5330162,80000,22.849000930786133
1554295429.1699414,81000,22.847000122070312
1554295533.090108,82000,22.290000915527344
1554295642.3250663,83000,23.986000061035156
1554295747.9097843,84000,23.125
1554295858.1959321,85000,23.968000411987305
1554295963.872401,86000,22.47800064086914
1554296075.40431,87000,23.340999603271484
1554296181.7309942,88000,22.490999221801758
1554296293.3154757,89000,23.39699935913086
1554296398.6524365,90000,22.424999237060547
1554296508.937163,91000,23.19700050354004
1554296614.2603617,92000,22.32200050354004
1554296722.7646897,93000,22.65999984741211
1554296830.6224554,94000,22.95800018310547
1554296936.8584306,95000,23.07200050354004
1554297039.9129128,96000,22.54400062561035
1554297143.2895358,97000,22.61199951171875
1554297247.047135,98000,22.829999923706055
1554297352.6827164,99000,23.08300018310547
1554297456.6168473,100000,22.658000946044922
1554297564.0376549,101000,23.666000366210938
1554297669.5814812,102000,23.393999099731445
1554297771.408246,103000,22.44099998474121
1554297880.3100955,104000,23.589000701904297
1554297986.9739263,105000,23.57200050354004
1554298095.1267786,106000,23.663000106811523
1554298199.751063,107000,22.86400032043457
1554298307.7832377,108000,23.562000274658203
1554298408.6495695,109000,22.11400032043457
1554298517.5673752,110000,23.989999771118164
1554298619.542743,111000,22.295000076293945
1554298723.0510385,112000,22.677000045776367
1554298825.6706555,113000,22.270999908447266
1554298927.7617137,114000,22.195999145507812
1554299029.6912026,115000,22.533000946044922
1554299130.8856587,116000,22.259000778198242
1554299234.791863,117000,22.374000549316406
1554299343.4015162,118000,23.777000427246094
1554299451.4346728,119000,23.21299934387207
1554299554.705567,120000,22.69300079345703
1554299659.8185453,121000,23.108999252319336
1554299764.4547977,122000,22.607999801635742
1554299867.8533604,123000,22.457000732421875
1554299971.4144878,124000,22.823999404907227
1554300077.9536533,125000,23.447999954223633
1554300185.6537147,126000,23.41699981689453
1554300289.9688263,127000,22.16200065612793
1554300396.2157729,128000,23.06599998474121
1554300502.2123904,129000,23.108999252319336
1554300604.2974627,130000,22.533000946044922
1554300711.7591612,131000,23.35300064086914
1554300816.5310524,132000,22.83099937438965
1554300923.9169538,133000,23.57699966430664
1554301028.2560012,134000,22.933000564575195
1554301129.7366912,135000,22.39699935913086
1554301235.6910238,136000,23.030000686645508
1554301346.298883,137000,23.325000762939453
1554301457.9885328,138000,23.59600067138672
1554301565.9775813,139000,22.7189998626709
1554301675.356513,140000,23.257999420166016
1554301783.9213388,141000,22.900999069213867
1554301892.9323864,142000,22.974000930786133
1554302005.0274396,143000,23.71500015258789
1554302116.1382647,144000,23.40399932861328
1554302225.1281765,145000,24.048999786376953
1554302335.8332043,146000,24.3439998626709
1554302443.8214958,147000,23.56800079345703
1554302551.3420596,148000,23.274999618530273
1554302657.3815396,149000,23.13599967956543
1554302761.5540314,150000,22.968000411987305
1554302869.7258325,151000,23.367000579833984
1554302977.9624608,152000,23.354000091552734
1554303083.8204463,153000,23.231000900268555
1554303187.8323686,154000,22.725000381469727
